query-id	corpus-id	score
excluir_q_3369	excluir_doc_8787	1
excluir_q_3371	excluir_doc_29230	1
excluir_q_3372	excluir_doc_45961	1
excluir_q_3376	excluir_doc_47310	1
excluir_q_3389	excluir_doc_30403	1
excluir_q_3400	excluir_doc_74189	1
excluir_q_3402	excluir_doc_32349	1
excluir_q_3405	excluir_doc_1804	1
excluir_q_3415	excluir_doc_38512	1
excluir_q_3421	excluir_doc_38672	1
excluir_q_3428	excluir_doc_17790	1
excluir_q_3431	excluir_doc_62283	1
excluir_q_3439	excluir_doc_3717	1
excluir_q_3442	excluir_doc_58661	1
excluir_q_3445	excluir_doc_36245	1
