query-id	corpus-id	score
nevir_q_1059-3_2	nevir_doc_1059-3_2	1
nevir_q_1062-3_1	nevir_doc_1062-3_1	1
nevir_q_1062-3_2	nevir_doc_1062-3_2	1
nevir_q_1064-3_2	nevir_doc_1064-3_2	1
nevir_q_1069-2_2	nevir_doc_1069-2_2	1
nevir_q_1070-2_1	nevir_doc_1070-2_1	1
nevir_q_1071-2_1	nevir_doc_1071-2_1	1
nevir_q_1071-2_2	nevir_doc_1071-2_2	1
nevir_q_1072-2_1	nevir_doc_1072-2_1	1
nevir_q_1074-2_1	nevir_doc_1074-2_1	1
nevir_q_1075-2_2	nevir_doc_1075-2_2	1
nevir_q_1079-2_2	nevir_doc_1079-2_2	1
nevir_q_1084-3_1	nevir_doc_1084-3_1	1
nevir_q_1086-2_2	nevir_doc_1086-2_2	1
nevir_q_1086-3_2	nevir_doc_1086-3_2	1
nevir_q_1088-3_2	nevir_doc_1088-3_2	1
nevir_q_1089-3_2	nevir_doc_1089-3_2	1
nevir_q_1093-2_1	nevir_doc_1093-2_1	1
nevir_q_1093-3_1	nevir_doc_1093-3_1	1
nevir_q_1094-2_2	nevir_doc_1094-2_2	1
nevir_q_1095-2_1	nevir_doc_1095-2_1	1
nevir_q_1096-3_1	nevir_doc_1096-3_1	1
nevir_q_1099-2_2	nevir_doc_1099-2_2	1
nevir_q_1101-2_1	nevir_doc_1101-2_1	1
nevir_q_1103-2_2	nevir_doc_1103-2_2	1
nevir_q_1104-3_1	nevir_doc_1104-3_1	1
nevir_q_1105-3_1	nevir_doc_1105-3_1	1
nevir_q_1108-3_1	nevir_doc_1108-3_1	1
nevir_q_1110-3_1	nevir_doc_1110-3_1	1
nevir_q_1110-3_2	nevir_doc_1110-3_2	1
nevir_q_1112-2_2	nevir_doc_1112-2_2	1
nevir_q_1112-3_2	nevir_doc_1112-3_2	1
nevir_q_1113-3_2	nevir_doc_1113-3_2	1
nevir_q_1114-2_1	nevir_doc_1114-2_1	1
nevir_q_1114-3_2	nevir_doc_1114-3_2	1
nevir_q_1116-3_2	nevir_doc_1116-3_2	1
nevir_q_1124-3_2	nevir_doc_1124-3_2	1
nevir_q_1126-3_2	nevir_doc_1126-3_2	1
nevir_q_1130-2_1	nevir_doc_1130-2_1	1
nevir_q_1131-2_1	nevir_doc_1131-2_1	1
nevir_q_1131-3_1	nevir_doc_1131-3_1	1
nevir_q_1131-3_2	nevir_doc_1131-3_2	1
nevir_q_1132-2_2	nevir_doc_1132-2_2	1
nevir_q_1133-2_2	nevir_doc_1133-2_2	1
nevir_q_1133-3_1	nevir_doc_1133-3_1	1
nevir_q_1135-2_2	nevir_doc_1135-2_2	1
nevir_q_1135-3_2	nevir_doc_1135-3_2	1
nevir_q_1136-2_2	nevir_doc_1136-2_2	1
nevir_q_1137-2_2	nevir_doc_1137-2_2	1
nevir_q_1141-2_2	nevir_doc_1141-2_2	1
nevir_q_1141-3_1	nevir_doc_1141-3_1	1
nevir_q_1142-2_2	nevir_doc_1142-2_2	1
nevir_q_1143-3_2	nevir_doc_1143-3_2	1
nevir_q_1145-2_2	nevir_doc_1145-2_2	1
nevir_q_1146-2_1	nevir_doc_1146-2_1	1
nevir_q_1147-2_2	nevir_doc_1147-2_2	1
nevir_q_1147-3_2	nevir_doc_1147-3_2	1
nevir_q_1149-2_1	nevir_doc_1149-2_1	1
nevir_q_1151-2_2	nevir_doc_1151-2_2	1
nevir_q_1151-3_2	nevir_doc_1151-3_2	1
nevir_q_1154-3_1	nevir_doc_1154-3_1	1
nevir_q_1154-3_2	nevir_doc_1154-3_2	1
nevir_q_1155-2_1	nevir_doc_1155-2_1	1
nevir_q_1156-2_1	nevir_doc_1156-2_1	1
nevir_q_1156-3_1	nevir_doc_1156-3_1	1
nevir_q_1158-3_1	nevir_doc_1158-3_1	1
nevir_q_1161-3_2	nevir_doc_1161-3_2	1
nevir_q_1162-3_1	nevir_doc_1162-3_1	1
nevir_q_1163-3_1	nevir_doc_1163-3_1	1
nevir_q_1164-2_1	nevir_doc_1164-2_1	1
nevir_q_1164-2_2	nevir_doc_1164-2_2	1
nevir_q_1166-3_1	nevir_doc_1166-3_1	1
nevir_q_1166-3_2	nevir_doc_1166-3_2	1
nevir_q_1167-2_1	nevir_doc_1167-2_1	1
nevir_q_1167-3_2	nevir_doc_1167-3_2	1
nevir_q_1170-2_1	nevir_doc_1170-2_1	1
nevir_q_1171-2_2	nevir_doc_1171-2_2	1
nevir_q_1172-2_1	nevir_doc_1172-2_1	1
nevir_q_1172-2_2	nevir_doc_1172-2_2	1
nevir_q_1172-3_1	nevir_doc_1172-3_1	1
nevir_q_1173-3_1	nevir_doc_1173-3_1	1
nevir_q_1174-2_1	nevir_doc_1174-2_1	1
nevir_q_1174-3_2	nevir_doc_1174-3_2	1
nevir_q_1175-3_1	nevir_doc_1175-3_1	1
nevir_q_1176-2_1	nevir_doc_1176-2_1	1
nevir_q_1177-2_1	nevir_doc_1177-2_1	1
nevir_q_1178-2_1	nevir_doc_1178-2_1	1
nevir_q_1178-2_2	nevir_doc_1178-2_2	1
nevir_q_1178-3_1	nevir_doc_1178-3_1	1
nevir_q_1186-3_1	nevir_doc_1186-3_1	1
nevir_q_1187-2_2	nevir_doc_1187-2_2	1
nevir_q_1187-3_2	nevir_doc_1187-3_2	1
nevir_q_1189-3_2	nevir_doc_1189-3_2	1
nevir_q_1190-3_1	nevir_doc_1190-3_1	1
nevir_q_1192-2_1	nevir_doc_1192-2_1	1
nevir_q_1192-3_1	nevir_doc_1192-3_1	1
nevir_q_1194-2_2	nevir_doc_1194-2_2	1
nevir_q_1195-2_1	nevir_doc_1195-2_1	1
nevir_q_1195-2_2	nevir_doc_1195-2_2	1
nevir_q_1197-2_1	nevir_doc_1197-2_1	1
nevir_q_1199-3_2	nevir_doc_1199-3_2	1
nevir_q_1200-2_1	nevir_doc_1200-2_1	1
nevir_q_1202-3_1	nevir_doc_1202-3_1	1
nevir_q_1203-3_1	nevir_doc_1203-3_1	1
nevir_q_1205-3_1	nevir_doc_1205-3_1	1
nevir_q_1205-3_2	nevir_doc_1205-3_2	1
nevir_q_1209-2_1	nevir_doc_1209-2_1	1
nevir_q_1211-3_2	nevir_doc_1211-3_2	1
nevir_q_1212-2_1	nevir_doc_1212-2_1	1
nevir_q_1212-3_2	nevir_doc_1212-3_2	1
nevir_q_1216-3_1	nevir_doc_1216-3_1	1
nevir_q_1217-3_1	nevir_doc_1217-3_1	1
nevir_q_1220-2_2	nevir_doc_1220-2_2	1
nevir_q_1220-3_2	nevir_doc_1220-3_2	1
nevir_q_1221-3_1	nevir_doc_1221-3_1	1
nevir_q_1222-2_1	nevir_doc_1222-2_1	1
nevir_q_1222-3_1	nevir_doc_1222-3_1	1
nevir_q_1222-3_2	nevir_doc_1222-3_2	1
nevir_q_1224-2_1	nevir_doc_1224-2_1	1
nevir_q_1224-2_2	nevir_doc_1224-2_2	1
nevir_q_1225-3_1	nevir_doc_1225-3_1	1
nevir_q_1226-3_1	nevir_doc_1226-3_1	1
nevir_q_1228-3_2	nevir_doc_1228-3_2	1
nevir_q_1230-3_1	nevir_doc_1230-3_1	1
nevir_q_1231-2_1	nevir_doc_1231-2_1	1
nevir_q_1232-2_2	nevir_doc_1232-2_2	1
nevir_q_1233-3_2	nevir_doc_1233-3_2	1
nevir_q_1235-2_1	nevir_doc_1235-2_1	1
nevir_q_1235-3_1	nevir_doc_1235-3_1	1
nevir_q_1236-3_1	nevir_doc_1236-3_1	1
nevir_q_1236-3_2	nevir_doc_1236-3_2	1
nevir_q_1238-2_2	nevir_doc_1238-2_2	1
nevir_q_1239-3_1	nevir_doc_1239-3_1	1
nevir_q_1240-3_1	nevir_doc_1240-3_1	1
nevir_q_1241-3_1	nevir_doc_1241-3_1	1
nevir_q_1241-3_2	nevir_doc_1241-3_2	1
nevir_q_1242-2_1	nevir_doc_1242-2_1	1
nevir_q_1243-2_2	nevir_doc_1243-2_2	1
nevir_q_1243-3_1	nevir_doc_1243-3_1	1
nevir_q_1244-2_1	nevir_doc_1244-2_1	1
nevir_q_1244-2_2	nevir_doc_1244-2_2	1
nevir_q_1245-3_1	nevir_doc_1245-3_1	1
nevir_q_1246-2_1	nevir_doc_1246-2_1	1
nevir_q_1247-2_2	nevir_doc_1247-2_2	1
nevir_q_1250-3_1	nevir_doc_1250-3_1	1
nevir_q_1250-3_2	nevir_doc_1250-3_2	1
nevir_q_1251-2_2	nevir_doc_1251-2_2	1
nevir_q_1253-3_1	nevir_doc_1253-3_1	1
nevir_q_1254-2_2	nevir_doc_1254-2_2	1
nevir_q_1258-2_1	nevir_doc_1258-2_1	1
nevir_q_1259-3_1	nevir_doc_1259-3_1	1
nevir_q_1260-3_1	nevir_doc_1260-3_1	1
nevir_q_1260-3_2	nevir_doc_1260-3_2	1
nevir_q_1261-2_1	nevir_doc_1261-2_1	1
nevir_q_1261-3_1	nevir_doc_1261-3_1	1
nevir_q_1266-2_1	nevir_doc_1266-2_1	1
nevir_q_1267-3_2	nevir_doc_1267-3_2	1
nevir_q_1268-2_1	nevir_doc_1268-2_1	1
nevir_q_1268-3_2	nevir_doc_1268-3_2	1
nevir_q_1269-2_1	nevir_doc_1269-2_1	1
nevir_q_1269-2_2	nevir_doc_1269-2_2	1
nevir_q_1269-3_2	nevir_doc_1269-3_2	1
nevir_q_1272-2_2	nevir_doc_1272-2_2	1
nevir_q_1273-2_2	nevir_doc_1273-2_2	1
nevir_q_1273-3_1	nevir_doc_1273-3_1	1
nevir_q_1274-2_1	nevir_doc_1274-2_1	1
nevir_q_1274-2_2	nevir_doc_1274-2_2	1
nevir_q_1277-3_2	nevir_doc_1277-3_2	1
nevir_q_1280-2_1	nevir_doc_1280-2_1	1
nevir_q_1281-2_1	nevir_doc_1281-2_1	1
nevir_q_1282-2_1	nevir_doc_1282-2_1	1
nevir_q_1282-2_2	nevir_doc_1282-2_2	1
nevir_q_1283-2_2	nevir_doc_1283-2_2	1
nevir_q_1284-3_1	nevir_doc_1284-3_1	1
nevir_q_1285-3_1	nevir_doc_1285-3_1	1
nevir_q_1286-3_1	nevir_doc_1286-3_1	1
nevir_q_1287-2_1	nevir_doc_1287-2_1	1
nevir_q_1287-3_2	nevir_doc_1287-3_2	1
nevir_q_1288-3_1	nevir_doc_1288-3_1	1
nevir_q_1290-3_2	nevir_doc_1290-3_2	1
nevir_q_1291-3_1	nevir_doc_1291-3_1	1
nevir_q_1291-3_2	nevir_doc_1291-3_2	1
nevir_q_1292-2_1	nevir_doc_1292-2_1	1
nevir_q_1293-2_2	nevir_doc_1293-2_2	1
nevir_q_1293-3_2	nevir_doc_1293-3_2	1
nevir_q_1297-2_1	nevir_doc_1297-2_1	1
nevir_q_1298-2_1	nevir_doc_1298-2_1	1
nevir_q_1298-2_2	nevir_doc_1298-2_2	1
nevir_q_1298-3_1	nevir_doc_1298-3_1	1
nevir_q_1302-2_2	nevir_doc_1302-2_2	1
nevir_q_1308-3_1	nevir_doc_1308-3_1	1
nevir_q_1309-2_1	nevir_doc_1309-2_1	1
nevir_q_1309-2_2	nevir_doc_1309-2_2	1
nevir_q_1309-3_1	nevir_doc_1309-3_1	1
nevir_q_1315-2_2	nevir_doc_1315-2_2	1
nevir_q_1315-3_2	nevir_doc_1315-3_2	1
nevir_q_1316-3_1	nevir_doc_1316-3_1	1
nevir_q_1317-3_1	nevir_doc_1317-3_1	1
nevir_q_1319-3_1	nevir_doc_1319-3_1	1
nevir_q_1320-3_1	nevir_doc_1320-3_1	1
nevir_q_1321-2_2	nevir_doc_1321-2_2	1
nevir_q_1321-3_1	nevir_doc_1321-3_1	1
nevir_q_1323-3_1	nevir_doc_1323-3_1	1
nevir_q_1324-2_2	nevir_doc_1324-2_2	1
nevir_q_1325-3_1	nevir_doc_1325-3_1	1
nevir_q_1326-3_1	nevir_doc_1326-3_1	1
nevir_q_1327-2_1	nevir_doc_1327-2_1	1
nevir_q_1327-3_2	nevir_doc_1327-3_2	1
nevir_q_1328-3_1	nevir_doc_1328-3_1	1
nevir_q_1329-2_2	nevir_doc_1329-2_2	1
nevir_q_1329-3_2	nevir_doc_1329-3_2	1
nevir_q_1330-2_2	nevir_doc_1330-2_2	1
nevir_q_1332-2_2	nevir_doc_1332-2_2	1
nevir_q_1332-3_1	nevir_doc_1332-3_1	1
nevir_q_1335-3_1	nevir_doc_1335-3_1	1
nevir_q_1336-2_2	nevir_doc_1336-2_2	1
nevir_q_1338-3_1	nevir_doc_1338-3_1	1
nevir_q_1339-3_2	nevir_doc_1339-3_2	1
nevir_q_1341-2_1	nevir_doc_1341-2_1	1
nevir_q_1341-3_2	nevir_doc_1341-3_2	1
nevir_q_578-2_1	nevir_doc_578-2_1	1
nevir_q_578-3_2	nevir_doc_578-3_2	1
nevir_q_580-2_1	nevir_doc_580-2_1	1
nevir_q_581-2_1	nevir_doc_581-2_1	1
nevir_q_582-2_1	nevir_doc_582-2_1	1
nevir_q_582-3_1	nevir_doc_582-3_1	1
nevir_q_583-2_1	nevir_doc_583-2_1	1
nevir_q_583-2_2	nevir_doc_583-2_2	1
nevir_q_585-2_1	nevir_doc_585-2_1	1
nevir_q_585-3_2	nevir_doc_585-3_2	1
nevir_q_586-3_1	nevir_doc_586-3_1	1
nevir_q_591-2_2	nevir_doc_591-2_2	1
nevir_q_591-3_1	nevir_doc_591-3_1	1
nevir_q_593-3_1	nevir_doc_593-3_1	1
nevir_q_595-2_1	nevir_doc_595-2_1	1
nevir_q_596-2_2	nevir_doc_596-2_2	1
nevir_q_596-3_2	nevir_doc_596-3_2	1
nevir_q_597-3_1	nevir_doc_597-3_1	1
nevir_q_600-2_2	nevir_doc_600-2_2	1
nevir_q_600-3_1	nevir_doc_600-3_1	1
nevir_q_630-2_2	nevir_doc_630-2_2	1
nevir_q_630-3_2	nevir_doc_630-3_2	1
nevir_q_631-2_2	nevir_doc_631-2_2	1
nevir_q_633-2_1	nevir_doc_633-2_1	1
nevir_q_633-3_1	nevir_doc_633-3_1	1
nevir_q_633-3_2	nevir_doc_633-3_2	1
nevir_q_635-3_2	nevir_doc_635-3_2	1
nevir_q_636-2_1	nevir_doc_636-2_1	1
nevir_q_637-3_1	nevir_doc_637-3_1	1
nevir_q_638-2_2	nevir_doc_638-2_2	1
nevir_q_639-2_1	nevir_doc_639-2_1	1
nevir_q_639-2_2	nevir_doc_639-2_2	1
nevir_q_639-3_2	nevir_doc_639-3_2	1
nevir_q_640-2_1	nevir_doc_640-2_1	1
nevir_q_641-3_1	nevir_doc_641-3_1	1
nevir_q_642-2_2	nevir_doc_642-2_2	1
nevir_q_644-2_1	nevir_doc_644-2_1	1
nevir_q_644-3_1	nevir_doc_644-3_1	1
nevir_q_645-2_1	nevir_doc_645-2_1	1
nevir_q_645-3_1	nevir_doc_645-3_1	1
nevir_q_646-2_2	nevir_doc_646-2_2	1
nevir_q_646-3_1	nevir_doc_646-3_1	1
nevir_q_647-2_1	nevir_doc_647-2_1	1
nevir_q_647-2_2	nevir_doc_647-2_2	1
nevir_q_649-3_2	nevir_doc_649-3_2	1
nevir_q_654-3_1	nevir_doc_654-3_1	1
nevir_q_655-2_2	nevir_doc_655-2_2	1
nevir_q_656-2_2	nevir_doc_656-2_2	1
nevir_q_657-3_1	nevir_doc_657-3_1	1
nevir_q_658-2_1	nevir_doc_658-2_1	1
nevir_q_658-3_2	nevir_doc_658-3_2	1
nevir_q_661-2_2	nevir_doc_661-2_2	1
nevir_q_662-2_2	nevir_doc_662-2_2	1
nevir_q_662-3_1	nevir_doc_662-3_1	1
nevir_q_663-2_1	nevir_doc_663-2_1	1
nevir_q_667-3_1	nevir_doc_667-3_1	1
nevir_q_672-3_2	nevir_doc_672-3_2	1
nevir_q_673-2_2	nevir_doc_673-2_2	1
nevir_q_676-2_2	nevir_doc_676-2_2	1
nevir_q_677-3_1	nevir_doc_677-3_1	1
nevir_q_678-3_1	nevir_doc_678-3_1	1
nevir_q_682-2_1	nevir_doc_682-2_1	1
nevir_q_682-3_2	nevir_doc_682-3_2	1
nevir_q_683-3_2	nevir_doc_683-3_2	1
nevir_q_685-2_1	nevir_doc_685-2_1	1
nevir_q_686-2_2	nevir_doc_686-2_2	1
nevir_q_686-3_1	nevir_doc_686-3_1	1
nevir_q_686-3_2	nevir_doc_686-3_2	1
nevir_q_688-2_1	nevir_doc_688-2_1	1
nevir_q_689-2_2	nevir_doc_689-2_2	1
nevir_q_689-3_2	nevir_doc_689-3_2	1
nevir_q_691-2_2	nevir_doc_691-2_2	1
nevir_q_693-3_1	nevir_doc_693-3_1	1
nevir_q_694-2_1	nevir_doc_694-2_1	1
nevir_q_694-3_2	nevir_doc_694-3_2	1
nevir_q_695-3_1	nevir_doc_695-3_1	1
nevir_q_696-2_2	nevir_doc_696-2_2	1
nevir_q_696-3_1	nevir_doc_696-3_1	1
nevir_q_700-2_1	nevir_doc_700-2_1	1
nevir_q_702-3_2	nevir_doc_702-3_2	1
nevir_q_704-2_1	nevir_doc_704-2_1	1
nevir_q_704-3_1	nevir_doc_704-3_1	1
nevir_q_704-3_2	nevir_doc_704-3_2	1
nevir_q_705-2_2	nevir_doc_705-2_2	1
nevir_q_706-3_2	nevir_doc_706-3_2	1
nevir_q_708-2_2	nevir_doc_708-2_2	1
nevir_q_709-3_2	nevir_doc_709-3_2	1
nevir_q_712-3_1	nevir_doc_712-3_1	1
nevir_q_713-2_1	nevir_doc_713-2_1	1
nevir_q_715-3_1	nevir_doc_715-3_1	1
nevir_q_715-3_2	nevir_doc_715-3_2	1
nevir_q_716-2_1	nevir_doc_716-2_1	1
nevir_q_717-3_2	nevir_doc_717-3_2	1
nevir_q_718-2_2	nevir_doc_718-2_2	1
nevir_q_720-2_1	nevir_doc_720-2_1	1
nevir_q_722-2_2	nevir_doc_722-2_2	1
nevir_q_722-3_1	nevir_doc_722-3_1	1
nevir_q_725-2_1	nevir_doc_725-2_1	1
nevir_q_727-3_1	nevir_doc_727-3_1	1
nevir_q_729-2_2	nevir_doc_729-2_2	1
nevir_q_729-3_1	nevir_doc_729-3_1	1
nevir_q_730-3_1	nevir_doc_730-3_1	1
nevir_q_733-2_2	nevir_doc_733-2_2	1
nevir_q_734-2_2	nevir_doc_734-2_2	1
nevir_q_736-3_2	nevir_doc_736-3_2	1
nevir_q_737-3_2	nevir_doc_737-3_2	1
nevir_q_738-3_2	nevir_doc_738-3_2	1
nevir_q_741-3_1	nevir_doc_741-3_1	1
nevir_q_743-2_1	nevir_doc_743-2_1	1
nevir_q_747-3_2	nevir_doc_747-3_2	1
nevir_q_749-3_2	nevir_doc_749-3_2	1
nevir_q_750-3_1	nevir_doc_750-3_1	1
nevir_q_751-2_1	nevir_doc_751-2_1	1
nevir_q_752-2_2	nevir_doc_752-2_2	1
nevir_q_752-3_1	nevir_doc_752-3_1	1
nevir_q_752-3_2	nevir_doc_752-3_2	1
nevir_q_753-3_2	nevir_doc_753-3_2	1
nevir_q_754-2_1	nevir_doc_754-2_1	1
nevir_q_754-2_2	nevir_doc_754-2_2	1
nevir_q_754-3_2	nevir_doc_754-3_2	1
nevir_q_755-2_1	nevir_doc_755-2_1	1
nevir_q_757-2_1	nevir_doc_757-2_1	1
nevir_q_758-3_1	nevir_doc_758-3_1	1
nevir_q_759-2_2	nevir_doc_759-2_2	1
nevir_q_759-3_1	nevir_doc_759-3_1	1
nevir_q_762-2_1	nevir_doc_762-2_1	1
nevir_q_763-3_1	nevir_doc_763-3_1	1
nevir_q_764-2_1	nevir_doc_764-2_1	1
nevir_q_765-2_1	nevir_doc_765-2_1	1
nevir_q_767-2_2	nevir_doc_767-2_2	1
nevir_q_767-3_2	nevir_doc_767-3_2	1
nevir_q_768-3_1	nevir_doc_768-3_1	1
nevir_q_769-2_1	nevir_doc_769-2_1	1
nevir_q_770-3_2	nevir_doc_770-3_2	1
nevir_q_772-3_1	nevir_doc_772-3_1	1
nevir_q_773-2_1	nevir_doc_773-2_1	1
nevir_q_775-2_2	nevir_doc_775-2_2	1
nevir_q_776-2_1	nevir_doc_776-2_1	1
nevir_q_777-3_1	nevir_doc_777-3_1	1
nevir_q_781-2_2	nevir_doc_781-2_2	1
nevir_q_782-2_2	nevir_doc_782-2_2	1
nevir_q_782-3_1	nevir_doc_782-3_1	1
nevir_q_786-2_2	nevir_doc_786-2_2	1
nevir_q_788-3_1	nevir_doc_788-3_1	1
nevir_q_788-3_2	nevir_doc_788-3_2	1
nevir_q_789-3_2	nevir_doc_789-3_2	1
nevir_q_790-2_1	nevir_doc_790-2_1	1
nevir_q_790-2_2	nevir_doc_790-2_2	1
nevir_q_791-2_2	nevir_doc_791-2_2	1
nevir_q_795-3_1	nevir_doc_795-3_1	1
nevir_q_796-2_1	nevir_doc_796-2_1	1
nevir_q_797-2_2	nevir_doc_797-2_2	1
nevir_q_797-3_2	nevir_doc_797-3_2	1
nevir_q_798-3_2	nevir_doc_798-3_2	1
nevir_q_801-2_2	nevir_doc_801-2_2	1
nevir_q_801-3_1	nevir_doc_801-3_1	1
nevir_q_803-2_2	nevir_doc_803-2_2	1
nevir_q_805-2_1	nevir_doc_805-2_1	1
nevir_q_811-3_2	nevir_doc_811-3_2	1
nevir_q_814-2_2	nevir_doc_814-2_2	1
nevir_q_815-2_2	nevir_doc_815-2_2	1
nevir_q_816-3_2	nevir_doc_816-3_2	1
nevir_q_818-2_1	nevir_doc_818-2_1	1
nevir_q_818-3_1	nevir_doc_818-3_1	1
nevir_q_820-3_2	nevir_doc_820-3_2	1
nevir_q_822-3_1	nevir_doc_822-3_1	1
nevir_q_822-3_2	nevir_doc_822-3_2	1
nevir_q_824-3_2	nevir_doc_824-3_2	1
nevir_q_825-3_1	nevir_doc_825-3_1	1
nevir_q_826-3_2	nevir_doc_826-3_2	1
nevir_q_828-2_1	nevir_doc_828-2_1	1
nevir_q_829-3_2	nevir_doc_829-3_2	1
nevir_q_832-2_1	nevir_doc_832-2_1	1
nevir_q_832-2_2	nevir_doc_832-2_2	1
nevir_q_832-3_2	nevir_doc_832-3_2	1
nevir_q_834-2_1	nevir_doc_834-2_1	1
nevir_q_834-2_2	nevir_doc_834-2_2	1
nevir_q_834-3_1	nevir_doc_834-3_1	1
nevir_q_836-3_2	nevir_doc_836-3_2	1
nevir_q_840-2_1	nevir_doc_840-2_1	1
nevir_q_840-3_2	nevir_doc_840-3_2	1
nevir_q_841-2_2	nevir_doc_841-2_2	1
nevir_q_843-3_1	nevir_doc_843-3_1	1
nevir_q_846-3_2	nevir_doc_846-3_2	1
nevir_q_848-2_1	nevir_doc_848-2_1	1
nevir_q_851-3_1	nevir_doc_851-3_1	1
nevir_q_858-3_2	nevir_doc_858-3_2	1
nevir_q_860-3_2	nevir_doc_860-3_2	1
nevir_q_864-2_2	nevir_doc_864-2_2	1
nevir_q_865-3_2	nevir_doc_865-3_2	1
nevir_q_866-3_1	nevir_doc_866-3_1	1
nevir_q_866-3_2	nevir_doc_866-3_2	1
nevir_q_868-3_1	nevir_doc_868-3_1	1
nevir_q_869-3_1	nevir_doc_869-3_1	1
nevir_q_870-3_2	nevir_doc_870-3_2	1
nevir_q_872-2_2	nevir_doc_872-2_2	1
nevir_q_873-3_2	nevir_doc_873-3_2	1
nevir_q_876-2_1	nevir_doc_876-2_1	1
nevir_q_876-2_2	nevir_doc_876-2_2	1
nevir_q_877-2_1	nevir_doc_877-2_1	1
nevir_q_877-2_2	nevir_doc_877-2_2	1
nevir_q_877-3_1	nevir_doc_877-3_1	1
nevir_q_881-2_1	nevir_doc_881-2_1	1
nevir_q_881-3_1	nevir_doc_881-3_1	1
nevir_q_882-3_1	nevir_doc_882-3_1	1
nevir_q_883-2_1	nevir_doc_883-2_1	1
nevir_q_885-2_1	nevir_doc_885-2_1	1
nevir_q_885-2_2	nevir_doc_885-2_2	1
nevir_q_889-3_1	nevir_doc_889-3_1	1
nevir_q_889-3_2	nevir_doc_889-3_2	1
nevir_q_891-2_1	nevir_doc_891-2_1	1
nevir_q_899-2_1	nevir_doc_899-2_1	1
nevir_q_901-3_2	nevir_doc_901-3_2	1
nevir_q_903-2_2	nevir_doc_903-2_2	1
nevir_q_904-2_1	nevir_doc_904-2_1	1
nevir_q_904-3_2	nevir_doc_904-3_2	1
nevir_q_905-2_1	nevir_doc_905-2_1	1
nevir_q_905-3_1	nevir_doc_905-3_1	1
nevir_q_907-2_1	nevir_doc_907-2_1	1
nevir_q_908-2_2	nevir_doc_908-2_2	1
nevir_q_908-3_2	nevir_doc_908-3_2	1
nevir_q_909-2_2	nevir_doc_909-2_2	1
nevir_q_911-2_1	nevir_doc_911-2_1	1
nevir_q_912-2_2	nevir_doc_912-2_2	1
nevir_q_914-3_2	nevir_doc_914-3_2	1
nevir_q_916-2_1	nevir_doc_916-2_1	1
nevir_q_918-3_2	nevir_doc_918-3_2	1
nevir_q_919-3_2	nevir_doc_919-3_2	1
nevir_q_920-3_1	nevir_doc_920-3_1	1
nevir_q_923-3_1	nevir_doc_923-3_1	1
nevir_q_927-2_1	nevir_doc_927-2_1	1
nevir_q_927-3_1	nevir_doc_927-3_1	1
nevir_q_930-3_1	nevir_doc_930-3_1	1
nevir_q_931-3_1	nevir_doc_931-3_1	1
nevir_q_932-3_2	nevir_doc_932-3_2	1
nevir_q_934-2_2	nevir_doc_934-2_2	1
nevir_q_934-3_2	nevir_doc_934-3_2	1
nevir_q_940-3_2	nevir_doc_940-3_2	1
nevir_q_943-2_2	nevir_doc_943-2_2	1
nevir_q_944-3_1	nevir_doc_944-3_1	1
nevir_q_944-3_2	nevir_doc_944-3_2	1
nevir_q_947-3_2	nevir_doc_947-3_2	1
nevir_q_948-2_2	nevir_doc_948-2_2	1
nevir_q_949-3_1	nevir_doc_949-3_1	1
nevir_q_949-3_2	nevir_doc_949-3_2	1
nevir_q_952-2_1	nevir_doc_952-2_1	1
nevir_q_953-2_2	nevir_doc_953-2_2	1
nevir_q_954-2_1	nevir_doc_954-2_1	1
nevir_q_955-2_1	nevir_doc_955-2_1	1
nevir_q_957-3_1	nevir_doc_957-3_1	1
nevir_q_959-2_1	nevir_doc_959-2_1	1
nevir_q_960-2_2	nevir_doc_960-2_2	1
nevir_q_961-3_2	nevir_doc_961-3_2	1
nevir_q_962-2_1	nevir_doc_962-2_1	1
nevir_q_962-2_2	nevir_doc_962-2_2	1
nevir_q_963-3_1	nevir_doc_963-3_1	1
nevir_q_964-2_1	nevir_doc_964-2_1	1
nevir_q_967-2_1	nevir_doc_967-2_1	1
nevir_q_967-3_1	nevir_doc_967-3_1	1
nevir_q_968-2_2	nevir_doc_968-2_2	1
nevir_q_968-3_2	nevir_doc_968-3_2	1
nevir_q_971-3_1	nevir_doc_971-3_1	1
nevir_q_972-2_1	nevir_doc_972-2_1	1
nevir_q_972-2_2	nevir_doc_972-2_2	1
nevir_q_973-2_1	nevir_doc_973-2_1	1
nevir_q_975-2_2	nevir_doc_975-2_2	1
nevir_q_975-3_2	nevir_doc_975-3_2	1
nevir_q_976-2_2	nevir_doc_976-2_2	1
nevir_q_976-3_1	nevir_doc_976-3_1	1
nevir_q_977-2_2	nevir_doc_977-2_2	1
nevir_q_977-3_2	nevir_doc_977-3_2	1
nevir_q_978-3_2	nevir_doc_978-3_2	1
nevir_q_981-3_1	nevir_doc_981-3_1	1
nevir_q_982-2_2	nevir_doc_982-2_2	1
nevir_q_983-3_1	nevir_doc_983-3_1	1
nevir_q_983-3_2	nevir_doc_983-3_2	1
nevir_q_984-3_1	nevir_doc_984-3_1	1
nevir_q_985-2_1	nevir_doc_985-2_1	1
nevir_q_986-2_1	nevir_doc_986-2_1	1
nevir_q_986-3_2	nevir_doc_986-3_2	1
nevir_q_990-3_2	nevir_doc_990-3_2	1
