query-id	corpus-id	score
nevir_q_215-2_1	nevir_doc_215-2_1	1
nevir_q_215-2_2	nevir_doc_215-2_2	1
nevir_q_215-3_1	nevir_doc_215-3_1	1
nevir_q_215-3_2	nevir_doc_215-3_2	1
nevir_q_216-2_1	nevir_doc_216-2_1	1
nevir_q_216-2_2	nevir_doc_216-2_2	1
nevir_q_216-3_1	nevir_doc_216-3_1	1
nevir_q_216-3_2	nevir_doc_216-3_2	1
nevir_q_217-2_1	nevir_doc_217-2_1	1
nevir_q_217-2_2	nevir_doc_217-2_2	1
nevir_q_217-3_1	nevir_doc_217-3_1	1
nevir_q_217-3_2	nevir_doc_217-3_2	1
nevir_q_218-2_1	nevir_doc_218-2_1	1
nevir_q_218-2_2	nevir_doc_218-2_2	1
nevir_q_218-3_1	nevir_doc_218-3_1	1
nevir_q_218-3_2	nevir_doc_218-3_2	1
nevir_q_219-2_1	nevir_doc_219-2_1	1
nevir_q_219-2_2	nevir_doc_219-2_2	1
nevir_q_219-3_1	nevir_doc_219-3_1	1
nevir_q_219-3_2	nevir_doc_219-3_2	1
nevir_q_22-2_1	nevir_doc_22-2_1	1
nevir_q_22-2_2	nevir_doc_22-2_2	1
nevir_q_22-3_1	nevir_doc_22-3_1	1
nevir_q_22-3_2	nevir_doc_22-3_2	1
nevir_q_220-2_1	nevir_doc_220-2_1	1
nevir_q_220-2_2	nevir_doc_220-2_2	1
nevir_q_220-3_1	nevir_doc_220-3_1	1
nevir_q_220-3_2	nevir_doc_220-3_2	1
nevir_q_221-2_1	nevir_doc_221-2_1	1
nevir_q_221-2_2	nevir_doc_221-2_2	1
nevir_q_221-3_1	nevir_doc_221-3_1	1
nevir_q_221-3_2	nevir_doc_221-3_2	1
nevir_q_222-2_1	nevir_doc_222-2_1	1
nevir_q_222-2_2	nevir_doc_222-2_2	1
nevir_q_222-3_1	nevir_doc_222-3_1	1
nevir_q_222-3_2	nevir_doc_222-3_2	1
nevir_q_223-2_1	nevir_doc_223-2_1	1
nevir_q_223-2_2	nevir_doc_223-2_2	1
nevir_q_223-3_1	nevir_doc_223-3_1	1
nevir_q_223-3_2	nevir_doc_223-3_2	1
nevir_q_224-2_1	nevir_doc_224-2_1	1
nevir_q_224-2_2	nevir_doc_224-2_2	1
nevir_q_224-3_1	nevir_doc_224-3_1	1
nevir_q_224-3_2	nevir_doc_224-3_2	1
nevir_q_225-2_1	nevir_doc_225-2_1	1
nevir_q_225-2_2	nevir_doc_225-2_2	1
nevir_q_225-3_1	nevir_doc_225-3_1	1
nevir_q_225-3_2	nevir_doc_225-3_2	1
nevir_q_226-2_1	nevir_doc_226-2_1	1
nevir_q_226-2_2	nevir_doc_226-2_2	1
nevir_q_226-3_1	nevir_doc_226-3_1	1
nevir_q_226-3_2	nevir_doc_226-3_2	1
nevir_q_227-2_1	nevir_doc_227-2_1	1
nevir_q_227-2_2	nevir_doc_227-2_2	1
nevir_q_227-3_1	nevir_doc_227-3_1	1
nevir_q_227-3_2	nevir_doc_227-3_2	1
nevir_q_228-2_1	nevir_doc_228-2_1	1
nevir_q_228-2_2	nevir_doc_228-2_2	1
nevir_q_228-3_1	nevir_doc_228-3_1	1
nevir_q_228-3_2	nevir_doc_228-3_2	1
nevir_q_229-2_1	nevir_doc_229-2_1	1
nevir_q_229-2_2	nevir_doc_229-2_2	1
nevir_q_229-3_1	nevir_doc_229-3_1	1
nevir_q_229-3_2	nevir_doc_229-3_2	1
nevir_q_23-2_1	nevir_doc_23-2_1	1
nevir_q_23-2_2	nevir_doc_23-2_2	1
nevir_q_23-3_1	nevir_doc_23-3_1	1
nevir_q_23-3_2	nevir_doc_23-3_2	1
nevir_q_230-2_1	nevir_doc_230-2_1	1
nevir_q_230-2_2	nevir_doc_230-2_2	1
nevir_q_230-3_1	nevir_doc_230-3_1	1
nevir_q_230-3_2	nevir_doc_230-3_2	1
nevir_q_231-2_1	nevir_doc_231-2_1	1
nevir_q_231-2_2	nevir_doc_231-2_2	1
nevir_q_231-3_1	nevir_doc_231-3_1	1
nevir_q_231-3_2	nevir_doc_231-3_2	1
nevir_q_232-2_1	nevir_doc_232-2_1	1
nevir_q_232-2_2	nevir_doc_232-2_2	1
nevir_q_232-3_1	nevir_doc_232-3_1	1
nevir_q_232-3_2	nevir_doc_232-3_2	1
nevir_q_233-2_1	nevir_doc_233-2_1	1
nevir_q_233-2_2	nevir_doc_233-2_2	1
nevir_q_233-3_1	nevir_doc_233-3_1	1
nevir_q_233-3_2	nevir_doc_233-3_2	1
nevir_q_234-2_1	nevir_doc_234-2_1	1
nevir_q_234-2_2	nevir_doc_234-2_2	1
nevir_q_234-3_1	nevir_doc_234-3_1	1
nevir_q_234-3_2	nevir_doc_234-3_2	1
nevir_q_235-2_1	nevir_doc_235-2_1	1
nevir_q_235-2_2	nevir_doc_235-2_2	1
nevir_q_235-3_1	nevir_doc_235-3_1	1
nevir_q_235-3_2	nevir_doc_235-3_2	1
nevir_q_236-2_1	nevir_doc_236-2_1	1
nevir_q_236-2_2	nevir_doc_236-2_2	1
nevir_q_236-3_1	nevir_doc_236-3_1	1
nevir_q_236-3_2	nevir_doc_236-3_2	1
nevir_q_237-2_1	nevir_doc_237-2_1	1
nevir_q_237-2_2	nevir_doc_237-2_2	1
nevir_q_237-3_1	nevir_doc_237-3_1	1
nevir_q_237-3_2	nevir_doc_237-3_2	1
nevir_q_238-2_1	nevir_doc_238-2_1	1
nevir_q_238-2_2	nevir_doc_238-2_2	1
nevir_q_238-3_1	nevir_doc_238-3_1	1
nevir_q_238-3_2	nevir_doc_238-3_2	1
nevir_q_239-2_1	nevir_doc_239-2_1	1
nevir_q_239-2_2	nevir_doc_239-2_2	1
nevir_q_239-3_1	nevir_doc_239-3_1	1
nevir_q_239-3_2	nevir_doc_239-3_2	1
nevir_q_24-2_1	nevir_doc_24-2_1	1
nevir_q_24-2_2	nevir_doc_24-2_2	1
nevir_q_24-3_1	nevir_doc_24-3_1	1
nevir_q_24-3_2	nevir_doc_24-3_2	1
nevir_q_240-2_1	nevir_doc_240-2_1	1
nevir_q_240-2_2	nevir_doc_240-2_2	1
nevir_q_240-3_1	nevir_doc_240-3_1	1
nevir_q_240-3_2	nevir_doc_240-3_2	1
nevir_q_241-2_1	nevir_doc_241-2_1	1
nevir_q_241-2_2	nevir_doc_241-2_2	1
nevir_q_241-3_1	nevir_doc_241-3_1	1
nevir_q_241-3_2	nevir_doc_241-3_2	1
nevir_q_242-2_1	nevir_doc_242-2_1	1
nevir_q_242-2_2	nevir_doc_242-2_2	1
nevir_q_242-3_1	nevir_doc_242-3_1	1
nevir_q_242-3_2	nevir_doc_242-3_2	1
nevir_q_243-2_1	nevir_doc_243-2_1	1
nevir_q_243-2_2	nevir_doc_243-2_2	1
nevir_q_243-3_1	nevir_doc_243-3_1	1
nevir_q_243-3_2	nevir_doc_243-3_2	1
nevir_q_244-2_1	nevir_doc_244-2_1	1
nevir_q_244-2_2	nevir_doc_244-2_2	1
nevir_q_244-3_1	nevir_doc_244-3_1	1
nevir_q_244-3_2	nevir_doc_244-3_2	1
nevir_q_245-2_1	nevir_doc_245-2_1	1
nevir_q_245-2_2	nevir_doc_245-2_2	1
nevir_q_245-3_1	nevir_doc_245-3_1	1
nevir_q_245-3_2	nevir_doc_245-3_2	1
nevir_q_246-2_1	nevir_doc_246-2_1	1
nevir_q_246-2_2	nevir_doc_246-2_2	1
nevir_q_246-3_1	nevir_doc_246-3_1	1
nevir_q_246-3_2	nevir_doc_246-3_2	1
nevir_q_247-2_1	nevir_doc_247-2_1	1
nevir_q_247-2_2	nevir_doc_247-2_2	1
nevir_q_247-3_1	nevir_doc_247-3_1	1
nevir_q_247-3_2	nevir_doc_247-3_2	1
nevir_q_248-2_1	nevir_doc_248-2_1	1
nevir_q_248-2_2	nevir_doc_248-2_2	1
nevir_q_248-3_1	nevir_doc_248-3_1	1
nevir_q_248-3_2	nevir_doc_248-3_2	1
nevir_q_249-2_1	nevir_doc_249-2_1	1
nevir_q_249-2_2	nevir_doc_249-2_2	1
nevir_q_249-3_1	nevir_doc_249-3_1	1
nevir_q_249-3_2	nevir_doc_249-3_2	1
nevir_q_25-2_1	nevir_doc_25-2_1	1
nevir_q_25-2_2	nevir_doc_25-2_2	1
nevir_q_25-3_1	nevir_doc_25-3_1	1
nevir_q_25-3_2	nevir_doc_25-3_2	1
nevir_q_250-2_1	nevir_doc_250-2_1	1
nevir_q_250-2_2	nevir_doc_250-2_2	1
nevir_q_250-3_1	nevir_doc_250-3_1	1
nevir_q_250-3_2	nevir_doc_250-3_2	1
nevir_q_251-2_1	nevir_doc_251-2_1	1
nevir_q_251-2_2	nevir_doc_251-2_2	1
nevir_q_251-3_1	nevir_doc_251-3_1	1
nevir_q_251-3_2	nevir_doc_251-3_2	1
nevir_q_252-2_1	nevir_doc_252-2_1	1
nevir_q_252-2_2	nevir_doc_252-2_2	1
nevir_q_252-3_1	nevir_doc_252-3_1	1
nevir_q_252-3_2	nevir_doc_252-3_2	1
nevir_q_253-2_1	nevir_doc_253-2_1	1
nevir_q_253-2_2	nevir_doc_253-2_2	1
nevir_q_253-3_1	nevir_doc_253-3_1	1
nevir_q_253-3_2	nevir_doc_253-3_2	1
nevir_q_254-2_1	nevir_doc_254-2_1	1
nevir_q_254-2_2	nevir_doc_254-2_2	1
nevir_q_254-3_1	nevir_doc_254-3_1	1
nevir_q_254-3_2	nevir_doc_254-3_2	1
nevir_q_255-2_1	nevir_doc_255-2_1	1
nevir_q_255-2_2	nevir_doc_255-2_2	1
nevir_q_255-3_1	nevir_doc_255-3_1	1
nevir_q_255-3_2	nevir_doc_255-3_2	1
nevir_q_256-2_1	nevir_doc_256-2_1	1
nevir_q_256-2_2	nevir_doc_256-2_2	1
nevir_q_256-3_1	nevir_doc_256-3_1	1
nevir_q_256-3_2	nevir_doc_256-3_2	1
nevir_q_257-2_1	nevir_doc_257-2_1	1
nevir_q_257-2_2	nevir_doc_257-2_2	1
nevir_q_257-3_1	nevir_doc_257-3_1	1
nevir_q_257-3_2	nevir_doc_257-3_2	1
nevir_q_259-2_1	nevir_doc_259-2_1	1
nevir_q_259-2_2	nevir_doc_259-2_2	1
nevir_q_259-3_1	nevir_doc_259-3_1	1
nevir_q_259-3_2	nevir_doc_259-3_2	1
nevir_q_26-2_1	nevir_doc_26-2_1	1
nevir_q_26-2_2	nevir_doc_26-2_2	1
nevir_q_26-3_1	nevir_doc_26-3_1	1
nevir_q_26-3_2	nevir_doc_26-3_2	1
nevir_q_260-2_1	nevir_doc_260-2_1	1
nevir_q_260-2_2	nevir_doc_260-2_2	1
nevir_q_260-3_1	nevir_doc_260-3_1	1
nevir_q_260-3_2	nevir_doc_260-3_2	1
nevir_q_261-2_1	nevir_doc_261-2_1	1
nevir_q_261-2_2	nevir_doc_261-2_2	1
nevir_q_261-3_1	nevir_doc_261-3_1	1
nevir_q_261-3_2	nevir_doc_261-3_2	1
nevir_q_262-2_1	nevir_doc_262-2_1	1
nevir_q_262-2_2	nevir_doc_262-2_2	1
nevir_q_262-3_1	nevir_doc_262-3_1	1
nevir_q_262-3_2	nevir_doc_262-3_2	1
nevir_q_263-2_1	nevir_doc_263-2_1	1
nevir_q_263-2_2	nevir_doc_263-2_2	1
nevir_q_263-3_1	nevir_doc_263-3_1	1
nevir_q_263-3_2	nevir_doc_263-3_2	1
nevir_q_264-2_1	nevir_doc_264-2_1	1
nevir_q_264-2_2	nevir_doc_264-2_2	1
nevir_q_264-3_1	nevir_doc_264-3_1	1
nevir_q_264-3_2	nevir_doc_264-3_2	1
nevir_q_265-2_1	nevir_doc_265-2_1	1
nevir_q_265-2_2	nevir_doc_265-2_2	1
nevir_q_265-3_1	nevir_doc_265-3_1	1
nevir_q_265-3_2	nevir_doc_265-3_2	1
nevir_q_266-2_1	nevir_doc_266-2_1	1
nevir_q_266-2_2	nevir_doc_266-2_2	1
nevir_q_266-3_1	nevir_doc_266-3_1	1
nevir_q_266-3_2	nevir_doc_266-3_2	1
nevir_q_267-2_1	nevir_doc_267-2_1	1
nevir_q_267-2_2	nevir_doc_267-2_2	1
nevir_q_267-3_1	nevir_doc_267-3_1	1
nevir_q_267-3_2	nevir_doc_267-3_2	1
nevir_q_268-2_1	nevir_doc_268-2_1	1
nevir_q_268-2_2	nevir_doc_268-2_2	1
nevir_q_268-3_1	nevir_doc_268-3_1	1
nevir_q_268-3_2	nevir_doc_268-3_2	1
nevir_q_269-2_1	nevir_doc_269-2_1	1
nevir_q_269-2_2	nevir_doc_269-2_2	1
nevir_q_269-3_1	nevir_doc_269-3_1	1
nevir_q_269-3_2	nevir_doc_269-3_2	1
nevir_q_27-2_1	nevir_doc_27-2_1	1
nevir_q_27-2_2	nevir_doc_27-2_2	1
nevir_q_27-3_1	nevir_doc_27-3_1	1
nevir_q_27-3_2	nevir_doc_27-3_2	1
nevir_q_270-2_1	nevir_doc_270-2_1	1
nevir_q_270-2_2	nevir_doc_270-2_2	1
nevir_q_270-3_1	nevir_doc_270-3_1	1
nevir_q_270-3_2	nevir_doc_270-3_2	1
nevir_q_271-2_1	nevir_doc_271-2_1	1
nevir_q_271-2_2	nevir_doc_271-2_2	1
nevir_q_271-3_1	nevir_doc_271-3_1	1
nevir_q_271-3_2	nevir_doc_271-3_2	1
nevir_q_272-2_1	nevir_doc_272-2_1	1
nevir_q_272-2_2	nevir_doc_272-2_2	1
nevir_q_272-3_1	nevir_doc_272-3_1	1
nevir_q_272-3_2	nevir_doc_272-3_2	1
nevir_q_273-2_1	nevir_doc_273-2_1	1
nevir_q_273-2_2	nevir_doc_273-2_2	1
nevir_q_273-3_1	nevir_doc_273-3_1	1
nevir_q_273-3_2	nevir_doc_273-3_2	1
nevir_q_274-2_1	nevir_doc_274-2_1	1
nevir_q_274-2_2	nevir_doc_274-2_2	1
nevir_q_274-3_1	nevir_doc_274-3_1	1
nevir_q_274-3_2	nevir_doc_274-3_2	1
nevir_q_275-2_1	nevir_doc_275-2_1	1
nevir_q_275-2_2	nevir_doc_275-2_2	1
nevir_q_275-3_1	nevir_doc_275-3_1	1
nevir_q_275-3_2	nevir_doc_275-3_2	1
nevir_q_276-2_1	nevir_doc_276-2_1	1
nevir_q_276-2_2	nevir_doc_276-2_2	1
nevir_q_276-3_1	nevir_doc_276-3_1	1
nevir_q_276-3_2	nevir_doc_276-3_2	1
nevir_q_277-2_1	nevir_doc_277-2_1	1
nevir_q_277-2_2	nevir_doc_277-2_2	1
nevir_q_277-3_1	nevir_doc_277-3_1	1
nevir_q_277-3_2	nevir_doc_277-3_2	1
nevir_q_278-2_1	nevir_doc_278-2_1	1
nevir_q_278-2_2	nevir_doc_278-2_2	1
nevir_q_278-3_1	nevir_doc_278-3_1	1
nevir_q_278-3_2	nevir_doc_278-3_2	1
nevir_q_279-2_1	nevir_doc_279-2_1	1
nevir_q_279-2_2	nevir_doc_279-2_2	1
nevir_q_279-3_1	nevir_doc_279-3_1	1
nevir_q_279-3_2	nevir_doc_279-3_2	1
nevir_q_28-2_1	nevir_doc_28-2_1	1
nevir_q_28-2_2	nevir_doc_28-2_2	1
nevir_q_28-3_1	nevir_doc_28-3_1	1
nevir_q_28-3_2	nevir_doc_28-3_2	1
nevir_q_280-2_1	nevir_doc_280-2_1	1
nevir_q_280-2_2	nevir_doc_280-2_2	1
nevir_q_280-3_1	nevir_doc_280-3_1	1
nevir_q_280-3_2	nevir_doc_280-3_2	1
nevir_q_281-2_1	nevir_doc_281-2_1	1
nevir_q_281-2_2	nevir_doc_281-2_2	1
nevir_q_281-3_1	nevir_doc_281-3_1	1
nevir_q_281-3_2	nevir_doc_281-3_2	1
nevir_q_282-2_1	nevir_doc_282-2_1	1
nevir_q_282-2_2	nevir_doc_282-2_2	1
nevir_q_282-3_1	nevir_doc_282-3_1	1
nevir_q_282-3_2	nevir_doc_282-3_2	1
nevir_q_283-2_1	nevir_doc_283-2_1	1
nevir_q_283-2_2	nevir_doc_283-2_2	1
nevir_q_283-3_1	nevir_doc_283-3_1	1
nevir_q_283-3_2	nevir_doc_283-3_2	1
nevir_q_284-2_1	nevir_doc_284-2_1	1
nevir_q_284-2_2	nevir_doc_284-2_2	1
nevir_q_284-3_1	nevir_doc_284-3_1	1
nevir_q_284-3_2	nevir_doc_284-3_2	1
nevir_q_285-2_1	nevir_doc_285-2_1	1
nevir_q_285-2_2	nevir_doc_285-2_2	1
nevir_q_285-3_1	nevir_doc_285-3_1	1
nevir_q_285-3_2	nevir_doc_285-3_2	1
nevir_q_286-2_1	nevir_doc_286-2_1	1
nevir_q_286-2_2	nevir_doc_286-2_2	1
nevir_q_286-3_1	nevir_doc_286-3_1	1
nevir_q_286-3_2	nevir_doc_286-3_2	1
nevir_q_287-2_1	nevir_doc_287-2_1	1
nevir_q_287-2_2	nevir_doc_287-2_2	1
nevir_q_287-3_1	nevir_doc_287-3_1	1
nevir_q_287-3_2	nevir_doc_287-3_2	1
nevir_q_288-2_1	nevir_doc_288-2_1	1
nevir_q_288-2_2	nevir_doc_288-2_2	1
nevir_q_288-3_1	nevir_doc_288-3_1	1
nevir_q_288-3_2	nevir_doc_288-3_2	1
nevir_q_289-2_1	nevir_doc_289-2_1	1
nevir_q_289-2_2	nevir_doc_289-2_2	1
nevir_q_289-3_1	nevir_doc_289-3_1	1
nevir_q_289-3_2	nevir_doc_289-3_2	1
nevir_q_29-2_1	nevir_doc_29-2_1	1
nevir_q_29-2_2	nevir_doc_29-2_2	1
nevir_q_29-3_1	nevir_doc_29-3_1	1
nevir_q_29-3_2	nevir_doc_29-3_2	1
nevir_q_290-2_1	nevir_doc_290-2_1	1
nevir_q_290-2_2	nevir_doc_290-2_2	1
nevir_q_290-3_1	nevir_doc_290-3_1	1
nevir_q_290-3_2	nevir_doc_290-3_2	1
nevir_q_291-2_1	nevir_doc_291-2_1	1
nevir_q_291-2_2	nevir_doc_291-2_2	1
nevir_q_291-3_1	nevir_doc_291-3_1	1
nevir_q_291-3_2	nevir_doc_291-3_2	1
nevir_q_292-2_1	nevir_doc_292-2_1	1
nevir_q_292-2_2	nevir_doc_292-2_2	1
nevir_q_292-3_1	nevir_doc_292-3_1	1
nevir_q_292-3_2	nevir_doc_292-3_2	1
nevir_q_293-2_1	nevir_doc_293-2_1	1
nevir_q_293-2_2	nevir_doc_293-2_2	1
nevir_q_293-3_1	nevir_doc_293-3_1	1
nevir_q_293-3_2	nevir_doc_293-3_2	1
nevir_q_294-2_1	nevir_doc_294-2_1	1
nevir_q_294-2_2	nevir_doc_294-2_2	1
nevir_q_294-3_1	nevir_doc_294-3_1	1
nevir_q_294-3_2	nevir_doc_294-3_2	1
nevir_q_295-2_1	nevir_doc_295-2_1	1
nevir_q_295-2_2	nevir_doc_295-2_2	1
nevir_q_295-3_1	nevir_doc_295-3_1	1
nevir_q_295-3_2	nevir_doc_295-3_2	1
nevir_q_296-2_1	nevir_doc_296-2_1	1
nevir_q_296-2_2	nevir_doc_296-2_2	1
nevir_q_296-3_1	nevir_doc_296-3_1	1
nevir_q_296-3_2	nevir_doc_296-3_2	1
nevir_q_297-2_1	nevir_doc_297-2_1	1
nevir_q_297-2_2	nevir_doc_297-2_2	1
nevir_q_297-3_1	nevir_doc_297-3_1	1
nevir_q_297-3_2	nevir_doc_297-3_2	1
nevir_q_298-2_1	nevir_doc_298-2_1	1
nevir_q_298-2_2	nevir_doc_298-2_2	1
nevir_q_298-3_1	nevir_doc_298-3_1	1
nevir_q_298-3_2	nevir_doc_298-3_2	1
nevir_q_299-2_1	nevir_doc_299-2_1	1
nevir_q_299-2_2	nevir_doc_299-2_2	1
nevir_q_299-3_1	nevir_doc_299-3_1	1
nevir_q_299-3_2	nevir_doc_299-3_2	1
nevir_q_3-2_1	nevir_doc_3-2_1	1
nevir_q_3-2_2	nevir_doc_3-2_2	1
nevir_q_3-3_1	nevir_doc_3-3_1	1
nevir_q_3-3_2	nevir_doc_3-3_2	1
nevir_q_30-2_1	nevir_doc_30-2_1	1
nevir_q_30-2_2	nevir_doc_30-2_2	1
nevir_q_30-3_1	nevir_doc_30-3_1	1
nevir_q_30-3_2	nevir_doc_30-3_2	1
nevir_q_300-2_1	nevir_doc_300-2_1	1
nevir_q_300-2_2	nevir_doc_300-2_2	1
nevir_q_300-3_1	nevir_doc_300-3_1	1
nevir_q_300-3_2	nevir_doc_300-3_2	1
nevir_q_301-2_1	nevir_doc_301-2_1	1
nevir_q_301-2_2	nevir_doc_301-2_2	1
nevir_q_301-3_1	nevir_doc_301-3_1	1
nevir_q_301-3_2	nevir_doc_301-3_2	1
nevir_q_302-2_1	nevir_doc_302-2_1	1
nevir_q_302-2_2	nevir_doc_302-2_2	1
nevir_q_302-3_1	nevir_doc_302-3_1	1
nevir_q_302-3_2	nevir_doc_302-3_2	1
nevir_q_303-2_1	nevir_doc_303-2_1	1
nevir_q_303-2_2	nevir_doc_303-2_2	1
nevir_q_303-3_1	nevir_doc_303-3_1	1
nevir_q_303-3_2	nevir_doc_303-3_2	1
nevir_q_304-2_1	nevir_doc_304-2_1	1
nevir_q_304-2_2	nevir_doc_304-2_2	1
nevir_q_304-3_1	nevir_doc_304-3_1	1
nevir_q_304-3_2	nevir_doc_304-3_2	1
nevir_q_305-2_1	nevir_doc_305-2_1	1
nevir_q_305-2_2	nevir_doc_305-2_2	1
nevir_q_305-3_1	nevir_doc_305-3_1	1
nevir_q_305-3_2	nevir_doc_305-3_2	1
nevir_q_306-2_1	nevir_doc_306-2_1	1
nevir_q_306-2_2	nevir_doc_306-2_2	1
nevir_q_306-3_1	nevir_doc_306-3_1	1
nevir_q_306-3_2	nevir_doc_306-3_2	1
nevir_q_307-2_1	nevir_doc_307-2_1	1
nevir_q_307-2_2	nevir_doc_307-2_2	1
nevir_q_307-3_1	nevir_doc_307-3_1	1
nevir_q_307-3_2	nevir_doc_307-3_2	1
nevir_q_308-2_1	nevir_doc_308-2_1	1
nevir_q_308-2_2	nevir_doc_308-2_2	1
nevir_q_308-3_1	nevir_doc_308-3_1	1
nevir_q_308-3_2	nevir_doc_308-3_2	1
nevir_q_309-2_1	nevir_doc_309-2_1	1
nevir_q_309-2_2	nevir_doc_309-2_2	1
nevir_q_309-3_1	nevir_doc_309-3_1	1
nevir_q_309-3_2	nevir_doc_309-3_2	1
nevir_q_31-2_1	nevir_doc_31-2_1	1
nevir_q_31-2_2	nevir_doc_31-2_2	1
nevir_q_31-3_1	nevir_doc_31-3_1	1
nevir_q_31-3_2	nevir_doc_31-3_2	1
nevir_q_310-2_1	nevir_doc_310-2_1	1
nevir_q_310-2_2	nevir_doc_310-2_2	1
nevir_q_310-3_1	nevir_doc_310-3_1	1
nevir_q_310-3_2	nevir_doc_310-3_2	1
nevir_q_311-2_1	nevir_doc_311-2_1	1
nevir_q_311-2_2	nevir_doc_311-2_2	1
nevir_q_311-3_1	nevir_doc_311-3_1	1
nevir_q_311-3_2	nevir_doc_311-3_2	1
nevir_q_312-2_1	nevir_doc_312-2_1	1
nevir_q_312-2_2	nevir_doc_312-2_2	1
nevir_q_312-3_1	nevir_doc_312-3_1	1
nevir_q_312-3_2	nevir_doc_312-3_2	1
nevir_q_313-2_1	nevir_doc_313-2_1	1
nevir_q_313-2_2	nevir_doc_313-2_2	1
nevir_q_313-3_1	nevir_doc_313-3_1	1
nevir_q_313-3_2	nevir_doc_313-3_2	1
nevir_q_314-2_1	nevir_doc_314-2_1	1
nevir_q_314-2_2	nevir_doc_314-2_2	1
nevir_q_314-3_1	nevir_doc_314-3_1	1
nevir_q_314-3_2	nevir_doc_314-3_2	1
nevir_q_315-2_1	nevir_doc_315-2_1	1
nevir_q_315-2_2	nevir_doc_315-2_2	1
nevir_q_315-3_1	nevir_doc_315-3_1	1
nevir_q_315-3_2	nevir_doc_315-3_2	1
nevir_q_316-2_1	nevir_doc_316-2_1	1
nevir_q_316-2_2	nevir_doc_316-2_2	1
nevir_q_316-3_1	nevir_doc_316-3_1	1
nevir_q_316-3_2	nevir_doc_316-3_2	1
nevir_q_317-2_1	nevir_doc_317-2_1	1
nevir_q_317-2_2	nevir_doc_317-2_2	1
nevir_q_317-3_1	nevir_doc_317-3_1	1
nevir_q_317-3_2	nevir_doc_317-3_2	1
nevir_q_318-2_1	nevir_doc_318-2_1	1
nevir_q_318-2_2	nevir_doc_318-2_2	1
nevir_q_318-3_1	nevir_doc_318-3_1	1
nevir_q_318-3_2	nevir_doc_318-3_2	1
nevir_q_319-2_1	nevir_doc_319-2_1	1
nevir_q_319-2_2	nevir_doc_319-2_2	1
nevir_q_319-3_1	nevir_doc_319-3_1	1
nevir_q_319-3_2	nevir_doc_319-3_2	1
nevir_q_32-2_1	nevir_doc_32-2_1	1
nevir_q_32-2_2	nevir_doc_32-2_2	1
nevir_q_32-3_1	nevir_doc_32-3_1	1
nevir_q_32-3_2	nevir_doc_32-3_2	1
nevir_q_320-2_1	nevir_doc_320-2_1	1
nevir_q_320-2_2	nevir_doc_320-2_2	1
nevir_q_320-3_1	nevir_doc_320-3_1	1
nevir_q_320-3_2	nevir_doc_320-3_2	1
nevir_q_321-2_1	nevir_doc_321-2_1	1
nevir_q_321-2_2	nevir_doc_321-2_2	1
nevir_q_321-3_1	nevir_doc_321-3_1	1
nevir_q_321-3_2	nevir_doc_321-3_2	1
nevir_q_322-2_1	nevir_doc_322-2_1	1
nevir_q_322-2_2	nevir_doc_322-2_2	1
nevir_q_322-3_1	nevir_doc_322-3_1	1
nevir_q_322-3_2	nevir_doc_322-3_2	1
nevir_q_323-2_1	nevir_doc_323-2_1	1
nevir_q_323-2_2	nevir_doc_323-2_2	1
nevir_q_323-3_1	nevir_doc_323-3_1	1
nevir_q_323-3_2	nevir_doc_323-3_2	1
nevir_q_324-2_1	nevir_doc_324-2_1	1
nevir_q_324-2_2	nevir_doc_324-2_2	1
nevir_q_324-3_1	nevir_doc_324-3_1	1
nevir_q_324-3_2	nevir_doc_324-3_2	1
nevir_q_325-2_1	nevir_doc_325-2_1	1
nevir_q_325-2_2	nevir_doc_325-2_2	1
nevir_q_325-3_1	nevir_doc_325-3_1	1
nevir_q_325-3_2	nevir_doc_325-3_2	1
nevir_q_326-2_1	nevir_doc_326-2_1	1
nevir_q_326-2_2	nevir_doc_326-2_2	1
nevir_q_326-3_1	nevir_doc_326-3_1	1
nevir_q_326-3_2	nevir_doc_326-3_2	1
nevir_q_327-2_1	nevir_doc_327-2_1	1
nevir_q_327-2_2	nevir_doc_327-2_2	1
nevir_q_327-3_1	nevir_doc_327-3_1	1
nevir_q_327-3_2	nevir_doc_327-3_2	1
nevir_q_328-2_1	nevir_doc_328-2_1	1
nevir_q_328-2_2	nevir_doc_328-2_2	1
nevir_q_328-3_1	nevir_doc_328-3_1	1
nevir_q_328-3_2	nevir_doc_328-3_2	1
nevir_q_329-2_1	nevir_doc_329-2_1	1
nevir_q_329-2_2	nevir_doc_329-2_2	1
nevir_q_329-3_1	nevir_doc_329-3_1	1
nevir_q_329-3_2	nevir_doc_329-3_2	1
nevir_q_330-2_1	nevir_doc_330-2_1	1
nevir_q_330-2_2	nevir_doc_330-2_2	1
nevir_q_330-3_1	nevir_doc_330-3_1	1
nevir_q_330-3_2	nevir_doc_330-3_2	1
nevir_q_331-2_1	nevir_doc_331-2_1	1
nevir_q_331-2_2	nevir_doc_331-2_2	1
nevir_q_331-3_1	nevir_doc_331-3_1	1
nevir_q_331-3_2	nevir_doc_331-3_2	1
nevir_q_332-2_1	nevir_doc_332-2_1	1
nevir_q_332-2_2	nevir_doc_332-2_2	1
nevir_q_332-3_1	nevir_doc_332-3_1	1
nevir_q_332-3_2	nevir_doc_332-3_2	1
nevir_q_333-2_1	nevir_doc_333-2_1	1
nevir_q_333-2_2	nevir_doc_333-2_2	1
